"","date","count","lang","page","rank","month","title"
"26",2008-01-01,702,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"28",2008-01-02,856,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"27",2008-01-03,741,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"23",2008-01-04,936,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"22",2008-01-05,869,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"25",2008-01-06,841,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"24",2008-01-07,792,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"30",2008-01-08,686,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"29",2008-01-09,654,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"8",2008-01-10,632,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"9",2008-01-11,672,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"6",2008-01-12,683,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"7",2008-01-13,750,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"4",2008-01-14,754,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"5",2008-01-15,713,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"2",2008-01-16,607,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"3",2008-01-17,541,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"10",2008-01-18,646,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"11",2008-01-19,609,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"21",2008-01-20,695,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"20",2008-01-21,684,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"19",2008-01-22,603,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"18",2008-01-23,516,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"17",2008-01-24,590,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"16",2008-01-25,528,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"15",2008-01-26,553,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"14",2008-01-27,642,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"13",2008-01-28,763,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"12",2008-01-29,609,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"1",2008-01-30,608,"en","Ranbir_Kapoor","2057","200801","Ranbir_Kapoor"
"34",2008-02-01,594,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"35",2008-02-02,562,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"36",2008-02-03,710,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"37",2008-02-04,539,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"38",2008-02-05,552,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"39",2008-02-06,499,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"40",2008-02-07,406,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"41",2008-02-08,492,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"42",2008-02-09,520,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"57",2008-02-10,507,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"56",2008-02-11,491,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"55",2008-02-12,480,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"54",2008-02-13,431,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"53",2008-02-14,455,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"52",2008-02-15,558,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"51",2008-02-16,620,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"50",2008-02-17,671,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"59",2008-02-18,651,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"58",2008-02-19,601,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"47",2008-02-20,541,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"48",2008-02-21,475,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"45",2008-02-22,581,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"46",2008-02-23,616,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"43",2008-02-24,729,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"44",2008-02-25,666,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"32",2008-02-26,767,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"49",2008-02-27,996,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"31",2008-02-28,0,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"33",2008-02-29,718,"en","Ranbir_Kapoor","2057","200802","Ranbir_Kapoor"
"76",2008-03-01,0,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"75",2008-03-02,842,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"74",2008-03-03,0,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"80",2008-03-04,0,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"79",2008-03-05,903,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"78",2008-03-06,887,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"77",2008-03-07,1211,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"73",2008-03-08,1540,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"72",2008-03-09,1372,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"64",2008-03-10,1171,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"65",2008-03-11,1218,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"66",2008-03-12,1193,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"67",2008-03-13,1352,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"60",2008-03-14,1224,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"61",2008-03-15,1411,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"62",2008-03-16,1438,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"63",2008-03-17,1624,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"68",2008-03-18,1143,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"69",2008-03-19,1063,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"82",2008-03-20,969,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"81",2008-03-21,963,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"84",2008-03-22,982,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"83",2008-03-23,953,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"86",2008-03-24,1056,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"85",2008-03-25,913,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"88",2008-03-26,916,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"87",2008-03-27,824,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"90",2008-03-28,878,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"89",2008-03-29,930,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"71",2008-03-30,1173,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"70",2008-03-31,1189,"en","Ranbir_Kapoor","2057","200803","Ranbir_Kapoor"
"118",2008-04-01,990,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"116",2008-04-02,856,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"117",2008-04-03,750,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"114",2008-04-04,1006,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"115",2008-04-05,1038,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"112",2008-04-06,1041,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"113",2008-04-07,890,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"119",2008-04-08,855,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"120",2008-04-09,769,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"97",2008-04-10,761,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"96",2008-04-11,727,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"99",2008-04-12,753,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"98",2008-04-13,711,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"93",2008-04-14,710,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"92",2008-04-15,693,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"95",2008-04-16,675,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"94",2008-04-17,608,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"101",2008-04-18,668,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"100",2008-04-19,678,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"104",2008-04-20,689,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"105",2008-04-21,564,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"106",2008-04-22,650,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"107",2008-04-23,563,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"108",2008-04-24,661,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"109",2008-04-25,786,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"110",2008-04-26,782,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"111",2008-04-27,958,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"102",2008-04-28,853,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"103",2008-04-29,767,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"91",2008-04-30,687,"en","Ranbir_Kapoor","2057","200804","Ranbir_Kapoor"
"142",2008-05-01,673,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"144",2008-05-02,692,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"143",2008-05-03,716,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"146",2008-05-04,704,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"145",2008-05-05,702,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"148",2008-05-06,623,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"147",2008-05-07,730,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"150",2008-05-08,683,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"149",2008-05-09,766,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"124",2008-05-10,803,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"125",2008-05-11,747,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"122",2008-05-12,877,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"123",2008-05-13,741,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"128",2008-05-14,682,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"129",2008-05-15,849,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"126",2008-05-16,874,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"127",2008-05-17,834,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"130",2008-05-18,1238,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"131",2008-05-19,1308,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"137",2008-05-20,957,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"136",2008-05-21,824,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"135",2008-05-22,745,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"134",2008-05-23,681,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"141",2008-05-24,769,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"140",2008-05-25,802,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"139",2008-05-26,808,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"138",2008-05-27,789,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"133",2008-05-28,655,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"132",2008-05-29,714,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"151",2008-05-30,664,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"121",2008-05-31,632,"en","Ranbir_Kapoor","2057","200805","Ranbir_Kapoor"
"176",2008-06-01,0,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"177",2008-06-02,0,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"178",2008-06-03,739,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"171",2008-06-04,639,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"172",2008-06-05,722,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"173",2008-06-06,635,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"174",2008-06-07,594,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"169",2008-06-08,607,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"170",2008-06-09,617,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"159",2008-06-10,914,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"158",2008-06-11,734,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"157",2008-06-12,773,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"156",2008-06-13,708,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"163",2008-06-14,637,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"162",2008-06-15,629,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"161",2008-06-16,698,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"160",2008-06-17,655,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"166",2008-06-18,607,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"165",2008-06-19,636,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"181",2008-06-20,586,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"152",2008-06-21,593,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"179",2008-06-22,535,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"180",2008-06-23,655,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"154",2008-06-24,843,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"155",2008-06-25,753,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"175",2008-06-26,731,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"153",2008-06-27,728,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"167",2008-06-28,822,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"168",2008-06-29,833,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"164",2008-06-30,1017,"en","Ranbir_Kapoor","2057","200806","Ranbir_Kapoor"
"190",2008-07-02,1257,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"189",2008-07-03,1334,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"188",2008-07-04,1570,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"187",2008-07-05,1888,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"186",2008-07-06,2083,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"185",2008-07-07,2256,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"192",2008-07-08,2121,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"191",2008-07-09,1838,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"182",2008-07-10,1773,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"183",2008-07-11,1626,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"184",2008-07-12,1693,"en","Ranbir_Kapoor","2057","200807","Ranbir_Kapoor"
"210",2008-08-01,1849,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"207",2008-08-02,1918,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"208",2008-08-03,1807,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"193",2008-08-04,1959,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"214",2008-08-05,2068,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"211",2008-08-06,1971,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"223",2008-08-07,2068,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"215",2008-08-08,2173,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"216",2008-08-09,2009,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"197",2008-08-10,2268,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"196",2008-08-11,2494,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"199",2008-08-12,2815,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"198",2008-08-13,2441,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"201",2008-08-14,2370,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"200",2008-08-15,3208,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"203",2008-08-16,3819,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"202",2008-08-17,4111,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"205",2008-08-18,4449,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"204",2008-08-19,3771,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"222",2008-08-20,3502,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"212",2008-08-21,3089,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"213",2008-08-22,2917,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"195",2008-08-23,2796,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"219",2008-08-24,2945,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"220",2008-08-25,3022,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"209",2008-08-26,2383,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"221",2008-08-27,2464,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"217",2008-08-28,2274,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"218",2008-08-29,2071,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"206",2008-08-30,2212,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"194",2008-08-31,2290,"en","Ranbir_Kapoor","2057","200808","Ranbir_Kapoor"
"238",2008-09-01,2097,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"225",2008-09-02,1745,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"239",2008-09-03,1615,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"235",2008-09-04,1654,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"234",2008-09-05,1539,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"237",2008-09-06,1623,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"236",2008-09-07,1634,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"240",2008-09-08,1379,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"230",2008-09-09,1309,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"252",2008-09-10,1140,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"253",2008-09-11,1192,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"250",2008-09-12,1340,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"251",2008-09-13,1313,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"248",2008-09-14,1431,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"249",2008-09-15,1303,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"246",2008-09-16,1194,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"247",2008-09-17,1112,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"244",2008-09-18,1047,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"245",2008-09-19,1265,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"233",2008-09-20,1302,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"232",2008-09-21,1228,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"231",2008-09-22,1116,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"224",2008-09-23,975,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"229",2008-09-24,961,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"228",2008-09-25,1029,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"227",2008-09-26,1139,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"226",2008-09-27,1184,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"241",2008-09-28,1617,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"243",2008-09-29,1379,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"242",2008-09-30,1128,"en","Ranbir_Kapoor","2057","200809","Ranbir_Kapoor"
"258",2008-10-01,1190,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"257",2008-10-02,1110,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"256",2008-10-03,1160,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"262",2008-10-04,1353,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"261",2008-10-05,1287,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"260",2008-10-06,1259,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"259",2008-10-07,1233,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"255",2008-10-08,1130,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"254",2008-10-09,1165,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"279",2008-10-10,1158,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"280",2008-10-11,1284,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"281",2008-10-12,1303,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"282",2008-10-13,1291,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"275",2008-10-14,1196,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"276",2008-10-15,1037,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"277",2008-10-16,956,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"278",2008-10-17,943,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"283",2008-10-18,1105,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"284",2008-10-19,1131,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"264",2008-10-20,1088,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"263",2008-10-21,0,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"266",2008-10-22,0,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"265",2008-10-23,986,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"268",2008-10-24,1037,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"267",2008-10-25,1117,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"270",2008-10-26,1218,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"269",2008-10-27,1216,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"272",2008-10-28,1046,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"271",2008-10-29,929,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"273",2008-10-30,940,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"274",2008-10-31,831,"en","Ranbir_Kapoor","2057","200810","Ranbir_Kapoor"
"300",2008-11-01,1050,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"301",2008-11-02,1038,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"302",2008-11-03,1034,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"303",2008-11-04,846,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"304",2008-11-05,693,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"305",2008-11-06,716,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"306",2008-11-07,856,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"307",2008-11-08,1049,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"308",2008-11-09,1075,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"294",2008-11-10,968,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"293",2008-11-11,867,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"292",2008-11-12,851,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"291",2008-11-13,833,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"290",2008-11-14,911,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"289",2008-11-15,994,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"288",2008-11-16,958,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
"287",2008-11-17,1004,"en","Ranbir_Kapoor","2057","200811","Ranbir_Kapoor"
