"","date","count","lang","page","rank","month","title"
"26",2008-01-01,2262,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"28",2008-01-02,2677,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"27",2008-01-03,2511,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"23",2008-01-04,2278,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"22",2008-01-05,2544,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"25",2008-01-06,2514,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"24",2008-01-07,2397,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"30",2008-01-08,2235,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"29",2008-01-09,2208,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"8",2008-01-10,2174,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"9",2008-01-11,2259,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"6",2008-01-12,2163,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"7",2008-01-13,2325,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"4",2008-01-14,2460,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"5",2008-01-15,2577,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"2",2008-01-16,2088,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"3",2008-01-17,2202,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"10",2008-01-18,2063,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"11",2008-01-19,2315,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"21",2008-01-20,2684,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"20",2008-01-21,2506,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"19",2008-01-22,2259,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"18",2008-01-23,2256,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"17",2008-01-24,2119,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"16",2008-01-25,2113,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"15",2008-01-26,2234,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"14",2008-01-27,2564,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"13",2008-01-28,2309,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"12",2008-01-29,2264,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"1",2008-01-30,2096,"en","Amitabh_Bachchan","2396","200801","Amitabh_Bachchan"
"34",2008-02-01,2261,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"35",2008-02-02,2162,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"36",2008-02-03,2394,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"37",2008-02-04,2492,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"38",2008-02-05,2386,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"39",2008-02-06,2187,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"40",2008-02-07,2079,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"41",2008-02-08,2159,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"42",2008-02-09,2276,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"57",2008-02-10,2454,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"56",2008-02-11,2544,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"55",2008-02-12,2353,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"54",2008-02-13,2267,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"53",2008-02-14,2330,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"52",2008-02-15,2257,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"51",2008-02-16,2299,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"50",2008-02-17,2502,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"59",2008-02-18,2707,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"58",2008-02-19,2250,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"47",2008-02-20,2182,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"48",2008-02-21,2350,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"45",2008-02-22,2503,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"46",2008-02-23,2877,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"43",2008-02-24,2550,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"44",2008-02-25,2491,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"32",2008-02-26,2097,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"49",2008-02-27,2036,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"31",2008-02-28,0,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"33",2008-02-29,2255,"en","Amitabh_Bachchan","2396","200802","Amitabh_Bachchan"
"76",2008-03-01,0,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"75",2008-03-02,2346,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"74",2008-03-03,0,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"80",2008-03-04,0,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"79",2008-03-05,2058,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"78",2008-03-06,2199,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"77",2008-03-07,2081,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"73",2008-03-08,2196,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"72",2008-03-09,2348,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"64",2008-03-10,2376,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"65",2008-03-11,2345,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"66",2008-03-12,1919,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"67",2008-03-13,2144,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"60",2008-03-14,2348,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"61",2008-03-15,2371,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"62",2008-03-16,2557,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"63",2008-03-17,2495,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"68",2008-03-18,2215,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"69",2008-03-19,2140,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"82",2008-03-20,2192,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"81",2008-03-21,2534,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"84",2008-03-22,2479,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"83",2008-03-23,2338,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"86",2008-03-24,2801,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"85",2008-03-25,2288,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"88",2008-03-26,2132,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"87",2008-03-27,2085,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"90",2008-03-28,2503,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"89",2008-03-29,2195,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"71",2008-03-30,2228,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"70",2008-03-31,2475,"en","Amitabh_Bachchan","2396","200803","Amitabh_Bachchan"
"118",2008-04-01,2345,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"116",2008-04-02,2115,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"117",2008-04-03,2254,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"114",2008-04-04,2345,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"115",2008-04-05,2269,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"112",2008-04-06,2624,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"113",2008-04-07,2391,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"119",2008-04-08,2328,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"120",2008-04-09,2270,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"97",2008-04-10,2256,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"96",2008-04-11,2118,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"99",2008-04-12,2086,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"98",2008-04-13,2205,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"93",2008-04-14,2297,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"92",2008-04-15,2219,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"95",2008-04-16,2157,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"94",2008-04-17,2075,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"101",2008-04-18,2176,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"100",2008-04-19,2115,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"104",2008-04-20,2008,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"105",2008-04-21,2322,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"106",2008-04-22,2351,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"107",2008-04-23,2385,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"108",2008-04-24,2403,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"109",2008-04-25,2248,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"110",2008-04-26,2113,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"111",2008-04-27,2445,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"102",2008-04-28,2643,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"103",2008-04-29,2542,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"91",2008-04-30,2506,"en","Amitabh_Bachchan","2396","200804","Amitabh_Bachchan"
"142",2008-05-01,2227,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"144",2008-05-02,2766,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"143",2008-05-03,2396,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"146",2008-05-04,2425,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"145",2008-05-05,2501,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"148",2008-05-06,2427,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"147",2008-05-07,2400,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"150",2008-05-08,2428,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"149",2008-05-09,2674,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"124",2008-05-10,2460,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"125",2008-05-11,2631,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"122",2008-05-12,2996,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"123",2008-05-13,3172,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"128",2008-05-14,2798,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"129",2008-05-15,2837,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"126",2008-05-16,2809,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"127",2008-05-17,2903,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"130",2008-05-18,2830,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"131",2008-05-19,3216,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"137",2008-05-20,2970,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"136",2008-05-21,2693,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"135",2008-05-22,2713,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"134",2008-05-23,2716,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"141",2008-05-24,2407,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"140",2008-05-25,2836,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"139",2008-05-26,2944,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"138",2008-05-27,3003,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"133",2008-05-28,3019,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"132",2008-05-29,2691,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"151",2008-05-30,2820,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"121",2008-05-31,2627,"en","Amitabh_Bachchan","2396","200805","Amitabh_Bachchan"
"176",2008-06-01,0,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"177",2008-06-02,0,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"178",2008-06-03,2990,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"171",2008-06-04,2947,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"172",2008-06-05,2818,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"173",2008-06-06,2682,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"174",2008-06-07,2779,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"169",2008-06-08,2899,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"170",2008-06-09,3041,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"159",2008-06-10,3434,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"158",2008-06-11,2805,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"157",2008-06-12,2676,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"156",2008-06-13,2590,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"163",2008-06-14,2800,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"162",2008-06-15,2701,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"161",2008-06-16,2797,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"160",2008-06-17,2952,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"166",2008-06-18,2822,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"165",2008-06-19,2784,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"181",2008-06-20,3008,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"152",2008-06-21,3063,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"179",2008-06-22,2666,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"180",2008-06-23,2741,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"154",2008-06-24,3289,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"155",2008-06-25,3141,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"175",2008-06-26,3032,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"153",2008-06-27,2757,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"167",2008-06-28,2814,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"168",2008-06-29,2634,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"164",2008-06-30,2829,"en","Amitabh_Bachchan","2396","200806","Amitabh_Bachchan"
"190",2008-07-02,3128,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"189",2008-07-03,2852,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"188",2008-07-04,2797,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"187",2008-07-05,2782,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"186",2008-07-06,2626,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"185",2008-07-07,3130,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"192",2008-07-08,2818,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"191",2008-07-09,2962,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"182",2008-07-10,2834,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"183",2008-07-11,2773,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"184",2008-07-12,2643,"en","Amitabh_Bachchan","2396","200807","Amitabh_Bachchan"
"210",2008-08-01,2876,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"207",2008-08-02,2766,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"208",2008-08-03,2962,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"193",2008-08-04,3295,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"214",2008-08-05,3019,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"211",2008-08-06,3226,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"223",2008-08-07,3129,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"215",2008-08-08,2725,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"216",2008-08-09,2609,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"197",2008-08-10,2725,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"196",2008-08-11,2904,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"199",2008-08-12,2823,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"198",2008-08-13,2795,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"201",2008-08-14,2860,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"200",2008-08-15,2553,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"203",2008-08-16,2520,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"202",2008-08-17,2676,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"205",2008-08-18,2920,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"204",2008-08-19,3011,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"222",2008-08-20,3015,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"212",2008-08-21,2684,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"213",2008-08-22,2968,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"195",2008-08-23,2856,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"219",2008-08-24,2638,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"220",2008-08-25,3135,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"209",2008-08-26,2926,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"221",2008-08-27,2992,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"217",2008-08-28,2725,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"218",2008-08-29,2788,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"206",2008-08-30,2608,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"194",2008-08-31,2460,"en","Amitabh_Bachchan","2396","200808","Amitabh_Bachchan"
"238",2008-09-01,2596,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"225",2008-09-02,2692,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"239",2008-09-03,2409,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"235",2008-09-04,2451,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"234",2008-09-05,2319,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"237",2008-09-06,2289,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"236",2008-09-07,2750,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"240",2008-09-08,2864,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"230",2008-09-09,2709,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"252",2008-09-10,2495,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"253",2008-09-11,2837,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"250",2008-09-12,2932,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"251",2008-09-13,2237,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"248",2008-09-14,2399,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"249",2008-09-15,2482,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"246",2008-09-16,2493,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"247",2008-09-17,2444,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"244",2008-09-18,2400,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"245",2008-09-19,2524,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"233",2008-09-20,2376,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"232",2008-09-21,2286,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"231",2008-09-22,2489,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"224",2008-09-23,2554,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"229",2008-09-24,2278,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"228",2008-09-25,2432,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"227",2008-09-26,2445,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"226",2008-09-27,2317,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"241",2008-09-28,2496,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"243",2008-09-29,2582,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"242",2008-09-30,2960,"en","Amitabh_Bachchan","2396","200809","Amitabh_Bachchan"
"258",2008-10-01,2570,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"257",2008-10-02,2307,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"256",2008-10-03,2311,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"262",2008-10-04,2525,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"261",2008-10-05,2703,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"260",2008-10-06,2776,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"259",2008-10-07,2647,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"255",2008-10-08,2458,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"254",2008-10-09,2466,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"279",2008-10-10,3424,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"280",2008-10-11,6253,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"281",2008-10-12,5045,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"282",2008-10-13,4473,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"275",2008-10-14,3590,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"276",2008-10-15,2907,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"277",2008-10-16,2835,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"278",2008-10-17,2635,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"283",2008-10-18,2467,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"284",2008-10-19,2864,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"264",2008-10-20,2940,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"263",2008-10-21,0,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"266",2008-10-22,0,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"265",2008-10-23,2574,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"268",2008-10-24,2276,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"267",2008-10-25,2528,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"270",2008-10-26,2691,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"269",2008-10-27,2594,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"272",2008-10-28,2552,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"271",2008-10-29,2269,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"273",2008-10-30,2132,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"274",2008-10-31,2105,"en","Amitabh_Bachchan","2396","200810","Amitabh_Bachchan"
"300",2008-11-01,2298,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"301",2008-11-02,2171,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"302",2008-11-03,2432,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"303",2008-11-04,2113,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"304",2008-11-05,1723,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"305",2008-11-06,1995,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"306",2008-11-07,1999,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"307",2008-11-08,2147,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"308",2008-11-09,2264,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"294",2008-11-10,2311,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"293",2008-11-11,2252,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"292",2008-11-12,2176,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
"291",2008-11-13,2181,"en","Amitabh_Bachchan","2396","200811","Amitabh_Bachchan"
