"","date","count","lang","page","rank","month","title"
"49",2008-02-27,721,"en","Shah_Rukh%20Khan",-1,"200802","Shah_Rukh Khan"
"31",2008-02-28,0,"en","Shah_Rukh%20Khan",-1,"200802","Shah_Rukh Khan"
"33",2008-02-29,712,"en","Shah_Rukh%20Khan",-1,"200802","Shah_Rukh Khan"
"76",2008-03-01,0,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"75",2008-03-02,818,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"74",2008-03-03,0,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"80",2008-03-04,0,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"79",2008-03-05,699,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"78",2008-03-06,676,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"77",2008-03-07,723,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"73",2008-03-08,743,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"72",2008-03-09,735,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"64",2008-03-10,770,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"65",2008-03-11,775,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"66",2008-03-12,757,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"67",2008-03-13,637,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"60",2008-03-14,678,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"61",2008-03-15,718,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"62",2008-03-16,807,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"63",2008-03-17,955,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"68",2008-03-18,739,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"69",2008-03-19,843,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
"82",2008-03-20,713,"en","Shah_Rukh%20Khan",-1,"200803","Shah_Rukh Khan"
